text,intent_true,intent_pred,escalation_true,escalation_pred,reply_x,scores,reply_y
"@229893 hello, jason! have you received an email with instructions for unlocking your account? ^ro",account_access,account_access,escalate,escalate,We’ve escalated your issue to our support team. They’ll follow up with you shortly. Thank you for your patience.,"{'politeness': 0.25, 'conciseness': 1.0, 'brand_tone': 0.25}",We’ve escalated your issue to our support team. They’ll follow up with you shortly. Thank you for your patience.
"@229893 hello, jason! have you received an email with instructions for unlocking your account? ^ro",account_access,account_access,escalate,escalate,We’ve escalated your issue to our support team. They’ll follow up with you shortly. Thank you for your patience.,"{'politeness': 0.25, 'conciseness': 1.0, 'brand_tone': 0.25}",We’ve escalated your issue to our support team. They’ll follow up with you shortly. Thank you for your patience.
"@229893 hello, jason! have you received an email with instructions for unlocking your account? ^ro",account_access,account_access,escalate,escalate,We’ve escalated your issue to our support team. They’ll follow up with you shortly. Thank you for your patience.,"{'politeness': 0.25, 'conciseness': 1.0, 'brand_tone': 0.25}",We’ve escalated your issue to our support team. They’ll follow up with you shortly. Thank you for your patience.
"@229893 hello, jason! have you received an email with instructions for unlocking your account? ^ro",account_access,account_access,escalate,escalate,We’ve escalated your issue to our support team. They’ll follow up with you shortly. Thank you for your patience.,"{'politeness': 0.25, 'conciseness': 1.0, 'brand_tone': 0.25}",We’ve escalated your issue to our support team. They’ll follow up with you shortly. Thank you for your patience.
"@215399 being a social media platform, we will not have access to your account details. ^ks 1/2",account_access,account_access,escalate,escalate,We’ve escalated your issue to our support team. They’ll follow up with you shortly. Thank you for your patience.,"{'politeness': 0.25, 'conciseness': 1.0, 'brand_tone': 0.25}",We’ve escalated your issue to our support team. They’ll follow up with you shortly. Thank you for your patience.
"@215399 being a social media platform, we will not have access to your account details. ^ks 1/2",account_access,account_access,escalate,escalate,We’ve escalated your issue to our support team. They’ll follow up with you shortly. Thank you for your patience.,"{'politeness': 0.25, 'conciseness': 1.0, 'brand_tone': 0.25}",We’ve escalated your issue to our support team. They’ll follow up with you shortly. Thank you for your patience.
"@215399 being a social media platform, we will not have access to your account details. ^ks 1/2",account_access,account_access,escalate,escalate,We’ve escalated your issue to our support team. They’ll follow up with you shortly. Thank you for your patience.,"{'politeness': 0.25, 'conciseness': 1.0, 'brand_tone': 0.25}",We’ve escalated your issue to our support team. They’ll follow up with you shortly. Thank you for your patience.
"@215399 being a social media platform, we will not have access to your account details. ^ks 1/2",account_access,account_access,escalate,escalate,We’ve escalated your issue to our support team. They’ll follow up with you shortly. Thank you for your patience.,"{'politeness': 0.25, 'conciseness': 1.0, 'brand_tone': 0.25}",We’ve escalated your issue to our support team. They’ll follow up with you shortly. Thank you for your patience.
"@215399 being a social media platform, we will not have access to your account details. ^ks 1/2",account_access,account_access,escalate,escalate,We’ve escalated your issue to our support team. They’ll follow up with you shortly. Thank you for your patience.,"{'politeness': 0.25, 'conciseness': 1.0, 'brand_tone': 0.25}",We’ve escalated your issue to our support team. They’ll follow up with you shortly. Thank you for your patience.
"@215399 being a social media platform, we will not have access to your account details. ^ks 1/2",account_access,account_access,escalate,escalate,We’ve escalated your issue to our support team. They’ll follow up with you shortly. Thank you for your patience.,"{'politeness': 0.25, 'conciseness': 1.0, 'brand_tone': 0.25}",We’ve escalated your issue to our support team. They’ll follow up with you shortly. Thank you for your patience.
"@215399 being a social media platform, we will not have access to your account details. ^ks 1/2",account_access,account_access,escalate,escalate,We’ve escalated your issue to our support team. They’ll follow up with you shortly. Thank you for your patience.,"{'politeness': 0.25, 'conciseness': 1.0, 'brand_tone': 0.25}",We’ve escalated your issue to our support team. They’ll follow up with you shortly. Thank you for your patience.
"@215399 being a social media platform, we will not have access to your account details. ^ks 1/2",account_access,account_access,escalate,escalate,We’ve escalated your issue to our support team. They’ll follow up with you shortly. Thank you for your patience.,"{'politeness': 0.25, 'conciseness': 1.0, 'brand_tone': 0.25}",We’ve escalated your issue to our support team. They’ll follow up with you shortly. Thank you for your patience.
"@215399 being a social media platform, we will not have access to your account details. ^ks 1/2",account_access,account_access,escalate,escalate,We’ve escalated your issue to our support team. They’ll follow up with you shortly. Thank you for your patience.,"{'politeness': 0.25, 'conciseness': 1.0, 'brand_tone': 0.25}",We’ve escalated your issue to our support team. They’ll follow up with you shortly. Thank you for your patience.
"@215399 being a social media platform, we will not have access to your account details. ^ks 1/2",account_access,account_access,escalate,escalate,We’ve escalated your issue to our support team. They’ll follow up with you shortly. Thank you for your patience.,"{'politeness': 0.25, 'conciseness': 1.0, 'brand_tone': 0.25}",We’ve escalated your issue to our support team. They’ll follow up with you shortly. Thank you for your patience.
"@215399 being a social media platform, we will not have access to your account details. ^ks 1/2",account_access,account_access,escalate,escalate,We’ve escalated your issue to our support team. They’ll follow up with you shortly. Thank you for your patience.,"{'politeness': 0.25, 'conciseness': 1.0, 'brand_tone': 0.25}",We’ve escalated your issue to our support team. They’ll follow up with you shortly. Thank you for your patience.
